RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
394744,467,"Key West, FL",msa,FL,,,,,,130.0,131.0,117.0,128.0,122.0,111.0,89.0,97.0,107.0,111.0,119.0,116.0,116.0,111.0,121.0,116.0,107.0,91.0,93.0,97.0,104.0,125.0,132.0,152.0,153.0,146.0,122.0,111.0,109.0,110.0,79.0,54.0,32.0,24.0,19.0,15.0,15.0,14.0,17.0,17.0,20.0,21.0,21.0,19.0,17.0,19.0,21.0,22.0,27.0,32.0,36.0,40.0,41.0,42.0
395062,468,"Sandusky, OH",msa,OH,69.0,45.0,21.0,21.0,28.0,31.0,33.0,33.0,32.0,46.0,54.0,62.0,56.0,46.0,37.0,35.0,39.0,37.0,37.0,39.0,42.0,37.0,37.0,37.0,36.0,30.0,29.0,24.0,20.0,14.0,12.0,12.0,14.0,17.0,22.0,22.0,18.0,9.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,11.0,11.0,10.0,7.0,6.0,6.0,6.0,7.0,8.0,10.0,11.0,10.0,12.0,18.0
395088,469,"Shawnee, OK",msa,OK,,69.0,40.0,38.0,34.0,33.0,41.0,53.0,64.0,67.0,59.0,64.0,62.0,51.0,37.0,28.0,32.0,29.0,36.0,33.0,29.0,28.0,36.0,35.0,32.0,25.0,27.0,23.0,22.0,19.0,18.0,17.0,20.0,19.0,16.0,9.0,6.0,5.0,5.0,6.0,6.0,7.0,9.0,11.0,12.0,14.0,17.0,20.0,16.0,11.0,7.0,6.0,9.0,11.0,14.0,16.0,17.0,18.0,25.0
395106,470,"Somerset, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,111.0,64.0,51.0,45.0,38.0,38.0,33.0,28.0,20.0,15.0,13.0,11.0,8.0,9.0,13.0,14.0,15.0,13.0,19.0,23.0,24.0,18.0,12.0,9.0,8.0,13.0,15.0,16.0,14.0,13.0,16.0,25.0
394764,471,"Lake City, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,27.0,33.0,31.0,20.0,8.0,14.0,13.0,14.0,16.0,17.0,19.0,15.0,18.0,17.0,19.0,17.0,16.0,12.0,11.0,11.0,16.0,19.0,21.0,21.0,25.0,39.0,51.0
394699,473,"Huntsville, TX",msa,TX,61.0,44.0,38.0,41.0,37.0,36.0,45.0,62.0,67.0,76.0,81.0,83.0,62.0,53.0,43.0,49.0,42.0,47.0,47.0,53.0,60.0,58.0,61.0,64.0,65.0,55.0,47.0,39.0,44.0,39.0,47.0,47.0,51.0,53.0,44.0,33.0,19.0,14.0,12.0,10.0,11.0,13.0,16.0,19.0,22.0,26.0,29.0,26.0,23.0,16.0,15.0,14.0,18.0,24.0,27.0,31.0,31.0,38.0,51.0
394736,474,"Kapaa, HI",msa,HI,45.0,38.0,38.0,32.0,36.0,42.0,42.0,46.0,42.0,52.0,66.0,70.0,63.0,49.0,47.0,45.0,41.0,52.0,57.0,52.0,51.0,48.0,51.0,54.0,61.0,62.0,45.0,34.0,30.0,37.0,39.0,39.0,40.0,32.0,29.0,23.0,32.0,29.0,33.0,29.0,31.0,23.0,19.0,16.0,16.0,14.0,19.0,16.0,16.0,10.0,10.0,10.0,10.0,12.0,14.0,16.0,18.0,20.0,32.0
786258,477,"Fort Payne, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,8.0,9.0,9.0,11.0,12.0,14.0,13.0,18.0,17.0,16.0,10.0,8.0,9.0,10.0,12.0,12.0,15.0,19.0,26.0,33.0,39.0
394655,478,"Greenwood, SC",msa,SC,34.0,23.0,23.0,22.0,25.0,28.0,35.0,43.0,57.0,56.0,55.0,39.0,35.0,24.0,24.0,21.0,20.0,19.0,22.0,26.0,30.0,43.0,58.0,57.0,39.0,18.0,12.0,23.0,26.0,26.0,16.0,15.0,17.0,22.0,23.0,21.0,17.0,12.0,12.0,8.0,9.0,9.0,11.0,12.0,11.0,11.0,9.0,12.0,10.0,10.0,7.0,8.0,9.0,10.0,12.0,17.0,22.0,,
394647,481,"Greeneville, TN",msa,TN,40.0,34.0,27.0,28.0,28.0,32.0,31.0,43.0,50.0,65.0,57.0,67.0,50.0,42.0,29.0,35.0,36.0,30.0,28.0,39.0,42.0,46.0,57.0,59.0,50.0,27.0,24.0,25.0,23.0,16.0,13.0,12.0,13.0,19.0,23.0,25.0,16.0,9.0,6.0,7.0,7.0,9.0,11.0,14.0,15.0,19.0,19.0,15.0,9.0,7.0,8.0,8.0,8.0,9.0,12.0,14.0,15.0,17.0,20.0
394877,482,"Morehead City, NC",msa,NC,79.0,61.0,45.0,47.0,56.0,71.0,86.0,87.0,83.0,83.0,82.0,85.0,63.0,46.0,32.0,34.0,37.0,38.0,38.0,43.0,47.0,53.0,61.0,62.0,52.0,43.0,43.0,45.0,37.0,31.0,26.0,23.0,19.0,20.0,20.0,16.0,8.0,6.0,6.0,6.0,6.0,8.0,9.0,10.0,13.0,14.0,15.0,10.0,8.0,5.0,5.0,7.0,9.0,13.0,14.0,18.0,17.0,20.0,25.0
394885,483,"Mount Pleasant, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,45.0,41.0,49.0,40.0,29.0,26.0,30.0,29.0,19.0,13.0,9.0,9.0,10.0,12.0,13.0,15.0,20.0,25.0,29.0,25.0,19.0,13.0,9.0,9.0,13.0,17.0,24.0,26.0,29.0,34.0,34.0
394752,484,"Klamath Falls, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,32.0,35.0,25.0,21.0,15.0,14.0,14.0,13.0,13.0,13.0,10.0,8.0,6.0,8.0,9.0,10.0,10.0,12.0,15.0,18.0,18.0,14.0,10.0,8.0,8.0,9.0,15.0,21.0,25.0,25.0,27.0,38.0,49.0
395027,485,"Roanoke Rapids, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0
395092,486,"Shelton, WA",msa,WA,36.0,14.0,11.0,10.0,10.0,12.0,16.0,19.0,24.0,27.0,32.0,34.0,26.0,17.0,7.0,9.0,11.0,12.0,13.0,13.0,16.0,20.0,23.0,20.0,13.0,9.0,10.0,10.0,9.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,6.0,7.0,8.0,11.0,15.0,20.0,,,,45.0
394305,488,"Alamogordo, NM",msa,NM,110.0,131.0,136.0,126.0,82.0,60.0,50.0,66.0,77.0,85.0,92.0,95.0,88.0,74.0,64.0,59.0,52.0,54.0,49.0,61.0,60.0,72.0,80.0,83.0,86.0,68.0,63.0,51.0,47.0,36.0,29.0,24.0,24.0,25.0,28.0,21.0,16.0,10.0,10.0,7.0,8.0,12.0,13.0,15.0,15.0,15.0,15.0,13.0,12.0,8.0,8.0,7.0,10.0,13.0,13.0,13.0,18.0,23.0,29.0
394897,489,"Muskogee, OK",msa,OK,74.0,68.0,49.0,40.0,35.0,37.0,45.0,41.0,38.0,40.0,58.0,67.0,72.0,50.0,45.0,31.0,46.0,48.0,53.0,41.0,46.0,52.0,62.0,47.0,46.0,38.0,42.0,28.0,20.0,17.0,19.0,15.0,15.0,20.0,27.0,32.0,25.0,18.0,8.0,7.0,8.0,7.0,8.0,10.0,13.0,14.0,15.0,13.0,12.0,11.0,12.0,13.0,11.0,12.0,15.0,19.0,20.0,24.0,30.0
394586,490,"Faribault, MN",msa,MN,,,,23.0,18.0,21.0,25.0,34.0,36.0,45.0,53.0,57.0,48.0,38.0,28.0,22.0,24.0,30.0,35.0,35.0,38.0,47.0,51.0,47.0,33.0,23.0,19.0,21.0,24.0,23.0,20.0,21.0,25.0,27.0,25.0,21.0,17.0,12.0,9.0,10.0,11.0,11.0,11.0,12.0,15.0,19.0,21.0,18.0,13.0,10.0,10.0,12.0,13.0,16.0,15.0,17.0,16.0,26.0,34.0
394587,492,"Farmington, MO",msa,MO,76.0,61.0,45.0,37.0,33.0,37.0,38.0,39.0,35.0,33.0,49.0,58.0,61.0,46.0,35.0,29.0,27.0,25.0,30.0,33.0,41.0,44.0,51.0,57.0,52.0,45.0,35.0,31.0,23.0,16.0,12.0,12.0,15.0,19.0,21.0,19.0,14.0,12.0,7.0,8.0,8.0,9.0,10.0,15.0,18.0,23.0,20.0,19.0,11.0,9.0,7.0,8.0,8.0,13.0,14.0,15.0,15.0,20.0,33.0
394829,493,"Marquette, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
395021,494,"Richmond, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
395105,495,"Somerset, KY",msa,KY,,,,,39.0,37.0,56.0,70.0,76.0,69.0,66.0,65.0,61.0,58.0,55.0,58.0,60.0,58.0,64.0,66.0,68.0,68.0,87.0,85.0,73.0,40.0,37.0,43.0,41.0,36.0,26.0,26.0,23.0,20.0,23.0,19.0,18.0,10.0,9.0,11.0,11.0,14.0,12.0,16.0,20.0,26.0,37.0,35.0,30.0,15.0,13.0,11.0,14.0,16.0,22.0,26.0,32.0,40.0,43.0
394826,497,"Marion, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,34.0,24.0,9.0,6.0,5.0,5.0,5.0,7.0,8.0,10.0,10.0,10.0,8.0,6.0,5.0,5.0,6.0,8.0,10.0,12.0,13.0,15.0,19.0,25.0
394827,498,"Marion, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,9.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,10.0,11.0,10.0,7.0,4.0,5.0,7.0,8.0,8.0,7.0,10.0,14.0,21.0
394899,499,"Nacogdoches, TX",msa,TX,,,,,,,,,,,,,,,,,,,45.0,39.0,35.0,42.0,40.0,51.0,38.0,42.0,31.0,35.0,33.0,29.0,20.0,15.0,23.0,21.0,20.0,11.0,15.0,13.0,11.0,6.0,6.0,8.0,13.0,15.0,20.0,23.0,22.0,18.0,12.0,12.0,9.0,9.0,9.0,10.0,10.0,18.0,20.0,26.0,27.0
394496,500,"Coos Bay, OR",msa,OR,46.0,33.0,27.0,22.0,24.0,28.0,35.0,38.0,41.0,46.0,61.0,63.0,49.0,32.0,25.0,27.0,20.0,22.0,23.0,30.0,34.0,40.0,46.0,37.0,28.0,15.0,23.0,27.0,27.0,19.0,14.0,16.0,14.0,13.0,16.0,16.0,15.0,7.0,6.0,6.0,8.0,11.0,12.0,12.0,11.0,10.0,9.0,6.0,6.0,6.0,6.0,8.0,12.0,18.0,21.0,24.0,27.0,29.0,36.0
395040,500,"Roswell, NM",msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,28.0,33.0,30.0,23.0,19.0,13.0,13.0,15.0,16.0,19.0,20.0,20.0,19.0,26.0,36.0
395016,502,"Red Bluff, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,28.0,35.0,49.0,66.0,70.0
394472,503,"Clearlake, CA",msa,CA,50.0,37.0,34.0,38.0,38.0,39.0,43.0,49.0,58.0,70.0,82.0,80.0,80.0,69.0,57.0,40.0,41.0,54.0,55.0,51.0,51.0,62.0,79.0,84.0,72.0,67.0,55.0,56.0,37.0,34.0,28.0,28.0,25.0,23.0,22.0,18.0,14.0,12.0,10.0,11.0,11.0,16.0,17.0,20.0,23.0,31.0,37.0,30.0,22.0,15.0,16.0,18.0,23.0,26.0,33.0,34.0,42.0,51.0,70.0
394360,504,"Baraboo, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0
394540,506,"Dublin, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,21.0,16.0,14.0,10.0,10.0,12.0,15.0,18.0,19.0,18.0,30.0,53.0
394787,507,"Lewiston, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,11.0,6.0,6.0,8.0,9.0,12.0,12.0,13.0,15.0,14.0,10.0,6.0,7.0,9.0,11.0,15.0,20.0,30.0,37.0,42.0,48.0
845162,508,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
394629,509,"Georgetown, SC",msa,SC,63.0,60.0,49.0,47.0,52.0,58.0,60.0,60.0,65.0,67.0,73.0,72.0,68.0,59.0,47.0,49.0,56.0,67.0,79.0,74.0,75.0,71.0,77.0,70.0,86.0,91.0,94.0,75.0,64.0,59.0,61.0,51.0,45.0,37.0,40.0,35.0,25.0,15.0,11.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,10.0,11.0,19.0,23.0,28.0,32.0
394825,512,"Marinette, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0
394836,513,"Martinsville, VA",msa,VA,,,,,,,,,,,120.0,110.0,115.0,92.0,83.0,68.0,66.0,67.0,67.0,66.0,80.0,89.0,105.0,98.0,82.0,63.0,51.0,49.0,39.0,26.0,18.0,14.0,15.0,20.0,24.0,27.0,19.0,13.0,8.0,9.0,11.0,11.0,19.0,19.0,19.0,11.0,16.0,15.0,16.0,7.0,9.0,10.0,11.0,11.0,12.0,17.0,21.0,25.0,23.0
394889,514,"Mount Vernon, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0
395063,515,"Sanford, NC",msa,NC,52.0,31.0,23.0,14.0,21.0,20.0,22.0,22.0,27.0,37.0,40.0,41.0,31.0,19.0,14.0,14.0,15.0,13.0,15.0,17.0,23.0,25.0,25.0,24.0,18.0,16.0,12.0,14.0,11.0,8.0,6.0,6.0,8.0,9.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,9.0,8.0,8.0,5.0,5.0,4.0,4.0,5.0,6.0,7.0,8.0,10.0,12.0,12.0
394701,516,"Hutchinson, KS",msa,KS,71.0,57.0,47.0,39.0,36.0,38.0,38.0,40.0,39.0,51.0,61.0,63.0,52.0,34.0,28.0,28.0,29.0,31.0,33.0,43.0,46.0,54.0,56.0,65.0,65.0,55.0,38.0,26.0,20.0,16.0,16.0,20.0,22.0,33.0,38.0,36.0,20.0,9.0,5.0,5.0,6.0,7.0,8.0,10.0,10.0,14.0,11.0,10.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,11.0,12.0,15.0,14.0
394509,517,"Crossville, TN",msa,TN,44.0,31.0,31.0,29.0,33.0,31.0,37.0,46.0,58.0,66.0,66.0,60.0,47.0,39.0,34.0,32.0,32.0,33.0,35.0,32.0,32.0,49.0,62.0,60.0,43.0,26.0,26.0,23.0,28.0,26.0,23.0,17.0,17.0,20.0,19.0,15.0,10.0,7.0,6.0,7.0,7.0,8.0,10.0,12.0,17.0,20.0,25.0,20.0,16.0,8.0,7.0,8.0,9.0,11.0,13.0,18.0,20.0,31.0,30.0
394759,518,"Laconia, NH",msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,19.0,16.0,15.0,19.0,16.0,17.0,10.0,11.0,10.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,9.0,12.0,10.0,10.0,7.0,7.0,7.0,7.0,9.0,11.0,12.0,12.0,16.0,19.0,25.0
395199,519,"Walla Walla, WA",msa,WA,46.0,41.0,24.0,24.0,18.0,15.0,15.0,18.0,26.0,34.0,45.0,40.0,35.0,25.0,22.0,22.0,17.0,20.0,19.0,23.0,26.0,35.0,50.0,53.0,42.0,23.0,14.0,18.0,16.0,15.0,10.0,11.0,11.0,13.0,13.0,13.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,10.0,11.0,11.0,9.0,8.0,7.0,6.0,7.0,9.0,13.0,14.0,15.0,16.0,28.0,40.0
394456,520,"Charleston, IL",msa,IL,,,,,,,,,,,,,122.0,117.0,80.0,60.0,49.0,39.0,45.0,47.0,52.0,68.0,84.0,93.0,83.0,60.0,47.0,40.0,46.0,48.0,48.0,52.0,55.0,61.0,53.0,43.0,26.0,17.0,13.0,11.0,13.0,13.0,12.0,13.0,15.0,23.0,28.0,27.0,18.0,10.0,8.0,9.0,10.0,12.0,12.0,11.0,12.0,18.0,27.0
394570,522,"Enid, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,23.0,17.0,10.0,12.0,19.0,24.0,33.0,31.0,32.0,21.0,16.0,10.0,9.0,9.0,9.0,10.0,14.0,15.0,30.0,32.0
395136,523,"Sturgis, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,58.0,30.0,20.0,13.0,14.0,11.0,16.0,23.0,21.0,16.0,8.0,7.0,8.0,9.0,11.0,13.0,13.0,15.0,15.0,13.0,16.0,17.0,19.0,13.0,10.0,11.0,14.0,17.0,23.0,23.0,27.0,23.0
753903,525,"Marietta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,55.0,36.0,51.0,59.0,50.0,24.0,8.0,8.0,8.0,8.0,11.0,17.0,19.0,19.0,22.0,31.0,34.0,24.0,13.0,8.0,8.0,10.0,12.0,15.0,17.0,16.0,19.0,25.0
395049,526,"Salina, KS",msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,18.0,13.0,11.0,9.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,9.0,20.0,23.0
394693,527,"Hudson, NY",msa,NY,104.0,94.0,83.0,65.0,58.0,52.0,59.0,75.0,95.0,114.0,133.0,126.0,140.0,140.0,119.0,78.0,66.0,81.0,108.0,111.0,108.0,99.0,110.0,121.0,122.0,130.0,120.0,106.0,62.0,54.0,50.0,57.0,56.0,56.0,57.0,60.0,55.0,48.0,39.0,35.0,30.0,29.0,44.0,55.0,63.0,61.0,56.0,60.0,45.0,33.0,20.0,22.0,25.0,30.0,39.0,39.0,51.0,63.0,82.0
395124,528,"Starkville, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0
394432,529,"Calhoun, GA",msa,GA,29.0,17.0,16.0,13.0,19.0,25.0,25.0,21.0,19.0,23.0,26.0,27.0,26.0,22.0,17.0,15.0,18.0,18.0,18.0,16.0,23.0,26.0,35.0,38.0,34.0,23.0,14.0,14.0,14.0,13.0,14.0,12.0,11.0,11.0,15.0,13.0,10.0,5.0,4.0,4.0,5.0,5.0,7.0,8.0,14.0,15.0,15.0,11.0,9.0,7.0,6.0,6.0,8.0,10.0,11.0,13.0,12.0,21.0,23.0
394591,530,"Fergus Falls, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,14.0,12.0,12.0,18.0,19.0,21.0,19.0,26.0,33.0,41.0,35.0,25.0,14.0,12.0,12.0,14.0,19.0,23.0,29.0,32.0,45.0,51.0
394939,531,"Oneonta, NY",msa,NY,,,,,,,,,,,,,96.0,79.0,116.0,105.0,94.0,53.0,58.0,75.0,88.0,89.0,96.0,92.0,125.0,153.0,189.0,143.0,88.0,44.0,44.0,49.0,56.0,70.0,61.0,45.0,27.0,25.0,20.0,15.0,17.0,20.0,24.0,27.0,33.0,41.0,49.0,54.0,46.0,33.0,18.0,17.0,20.0,24.0,26.0,27.0,33.0,46.0,59.0
394336,532,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,21.0,28.0,25.0,22.0,13.0,13.0,10.0,11.0,16.0,18.0,21.0,18.0,17.0,14.0,13.0,12.0,9.0,10.0,10.0,13.0,15.0,18.0,26.0,31.0,42.0
394618,535,"Fremont, OH",msa,OH,54.0,30.0,14.0,16.0,14.0,21.0,29.0,29.0,28.0,22.0,35.0,33.0,32.0,20.0,20.0,20.0,24.0,20.0,19.0,17.0,22.0,28.0,44.0,46.0,38.0,28.0,19.0,17.0,8.0,8.0,9.0,9.0,10.0,10.0,15.0,14.0,13.0,7.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,7.0,9.0,9.0,7.0,10.0,16.0,20.0
394362,536,"Barre, VT",msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,49.0,42.0,43.0,43.0,33.0,18.0,9.0,8.0,7.0,7.0,8.0,9.0,12.0,13.0,17.0,14.0,13.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,15.0,21.0
394592,537,"Fernley, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,44.0,36.0,31.0,19.0,21.0,20.0,15.0,10.0,10.0,8.0,10.0,11.0,13.0,11.0,9.0,7.0,5.0,6.0,6.0,7.0,8.0,9.0,11.0,14.0,17.0,15.0,11.0,8.0,9.0,14.0,21.0,26.0,30.0,37.0,46.0,51.0,62.0
753877,539,"Cullowhee, NC",msa,NC,97.0,82.0,56.0,67.0,67.0,86.0,77.0,91.0,96.0,97.0,112.0,127.0,116.0,95.0,52.0,47.0,42.0,64.0,87.0,94.0,86.0,76.0,114.0,134.0,117.0,63.0,45.0,55.0,61.0,54.0,47.0,41.0,29.0,26.0,24.0,22.0,14.0,7.0,8.0,9.0,12.0,16.0,21.0,22.0,20.0,21.0,24.0,25.0,19.0,11.0,9.0,11.0,13.0,16.0,18.0,20.0,25.0,30.0,37.0
394923,540,"Norwalk, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
394956,541,"Palestine, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,27.0,36.0,45.0,55.0,63.0,54.0,43.0,21.0,20.0,23.0,38.0,45.0,48.0,60.0,77.0,91.0
395044,542,"Rutland, VT",msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,46.0,52.0,45.0,38.0,33.0,21.0,12.0,9.0,10.0,10.0,12.0,14.0,14.0,16.0,15.0,17.0,14.0,11.0,8.0,7.0,8.0,9.0,12.0,14.0,17.0,23.0,24.0,29.0
394605,543,"Fort Madison, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,70.0,87.0,105.0,114.0,104.0,85.0,65.0,54.0,63.0,69.0,69.0,65.0,68.0,73.0,66.0,57.0,38.0,36.0,33.0,33.0,30.0,28.0,26.0,29.0,37.0,53.0,49.0,42.0,27.0,30.0,29.0,31.0,28.0,32.0,39.0,38.0,43.0
394621,544,"Gaffney, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,6.0,6.0,7.0,9.0,12.0,15.0,13.0,10.0,5.0,5.0,7.0,9.0,10.0,14.0,14.0,18.0,15.0,23.0
394446,546,"Cedar City, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,65.0
394737,547,"Kearney, NE",msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,14.0,12.0,11.0,11.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,13.0,16.0,17.0,12.0
394547,548,"Durango, CO",msa,CO,85.0,65.0,32.0,30.0,35.0,51.0,60.0,70.0,75.0,80.0,87.0,88.0,75.0,54.0,33.0,34.0,39.0,50.0,63.0,68.0,75.0,78.0,91.0,89.0,100.0,79.0,70.0,37.0,43.0,41.0,46.0,38.0,32.0,23.0,19.0,15.0,13.0,8.0,7.0,7.0,9.0,12.0,13.0,14.0,13.0,15.0,15.0,13.0,9.0,9.0,8.0,9.0,11.0,16.0,19.0,25.0,33.0,39.0,45.0
394402,549,"Boone, NC",msa,NC,,,,,,,,,,,126.0,130.0,106.0,81.0,36.0,28.0,34.0,44.0,61.0,71.0,77.0,90.0,94.0,82.0,65.0,46.0,44.0,29.0,29.0,22.0,18.0,11.0,10.0,13.0,14.0,15.0,11.0,9.0,6.0,6.0,6.0,9.0,10.0,10.0,9.0,11.0,16.0,15.0,12.0,7.0,7.0,8.0,10.0,14.0,20.0,22.0,24.0,29.0,33.0
394989,550,"Point Pleasant, WV",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
394411,551,"Branson, MO",msa,MO,73.0,49.0,31.0,33.0,43.0,50.0,56.0,58.0,71.0,76.0,82.0,71.0,58.0,43.0,35.0,37.0,47.0,52.0,49.0,44.0,43.0,55.0,62.0,66.0,50.0,37.0,36.0,39.0,35.0,24.0,23.0,23.0,20.0,21.0,19.0,20.0,12.0,9.0,6.0,6.0,6.0,8.0,7.0,9.0,10.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,10.0,11.0,15.0,20.0,27.0,29.0,39.0
394444,552,"Carson City, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,9.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,12.0,13.0,11.0,8.0,6.0,6.0,8.0,12.0,21.0,,,41.0,44.0,53.0
394582,553,"Fairmont, WV",msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
394977,554,"Picayune, MS",msa,MS,,95.0,65.0,58.0,50.0,59.0,55.0,66.0,68.0,89.0,93.0,105.0,98.0,86.0,71.0,58.0,58.0,61.0,65.0,72.0,72.0,73.0,82.0,84.0,73.0,61.0,58.0,71.0,60.0,47.0,33.0,28.0,29.0,23.0,28.0,37.0,33.0,25.0,12.0,12.0,11.0,10.0,10.0,15.0,24.0,26.0,28.0,20.0,16.0,9.0,8.0,10.0,13.0,18.0,24.0,22.0,21.0,26.0,37.0
394940,555,"Ontario, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,12.0,6.0,6.0,9.0,11.0,14.0,13.0,16.0,20.0,21.0,16.0,10.0,9.0,12.0,15.0,23.0,27.0,32.0,35.0,38.0,52.0
